"ticket_id";"id";"history_type_id";"queue_id";"owner_id"
"491715";"14661488";"1";"7";"1"
"491714";"14662254";"23";"8";"471"
"491714";"14661470";"1";"8";"1"
"491713";"14661545";"23";"8";"597"
"491713";"14661454";"1";"8";"1"
"491712";"14661539";"23";"10";"195"
"491712";"14661436";"1";"10";"1"
"491711";"14661521";"23";"10";"195"
"491711";"14661403";"1";"10";"1"
"491710";"14661749";"23";"10";"285"
"491710";"14661400";"1";"10";"1"
"491709";"14662236";"23";"8";"471"
"491709";"14661598";"16";"8";"1"
"491709";"14661334";"1";"6";"1"
"491708";"14661324";"23";"8";"392"
"491708";"14661305";"1";"8";"1"
"491707";"14664563";"23";"8";"223"
"491707";"14664537";"16";"8";"1"
"491707";"14661711";"16";"14";"1"
"491707";"14661288";"1";"6";"1"
"491706";"14661533";"23";"8";"597"
"491706";"14661266";"1";"8";"1"
"491705";"14661387";"23";"10";"300"
"491705";"14661226";"1";"10";"1"
"491704";"14661262";"23";"7";"358"
"491704";"14661198";"1";"7";"1"
"491703";"14661397";"23";"7";"468"
"491703";"14661195";"1";"7";"1"
"491702";"14661133";"23";"10";"459"
"491702";"14661106";"1";"10";"1"
"491701";"14662476";"23";"10";"375"
"491701";"14661068";"1";"10";"1"
"491700";"14661089";"23";"10";"285"
"491700";"14661014";"1";"10";"1"
"491699";"14661127";"23";"10";"482"
"491699";"14660996";"1";"10";"1"
"491698";"14662224";"23";"8";"471"
"491698";"14662142";"16";"8";"1"
"491698";"14660972";"1";"5";"1"
"491697";"14661103";"23";"7";"358"
"491697";"14660958";"1";"7";"1"
"491696";"14661139";"23";"7";"385"
"491696";"14660931";"1";"7";"1"
"491695";"14661150";"23";"10";"375"
"491695";"14660905";"1";"10";"1"
"491694";"14661222";"23";"15";"214"
"491694";"14660845";"1";"15";"1"
"491693";"14660890";"23";"10";"300"
"491693";"14660824";"1";"10";"1"
"491692";"14662284";"23";"44";"147"
"491692";"14660801";"1";"44";"1"
"491691";"14660811";"23";"10";"285"
"491691";"14660777";"1";"10";"1"
"491690";"14660989";"23";"41";"473"
"491690";"14660743";"1";"41";"1"
"491689";"14660877";"23";"6";"371"
"491689";"14660767";"23";"6";"1"
"491689";"14660766";"16";"6";"588"
"491689";"14660757";"23";"14";"588"
"491689";"14660729";"1";"14";"1"
"491688";"14661065";"23";"7";"358"
"491688";"14660688";"1";"7";"1"
"491687";"14660817";"23";"7";"468"
"491687";"14660663";"1";"7";"1"
"491686";"14661055";"23";"7";"358"
"491686";"14660639";"1";"7";"1"
"491685";"14660739";"23";"8";"471"
"491685";"14660609";"23";"8";"597"
"491685";"14660579";"1";"8";"1"
"491684";"14661045";"23";"7";"358"
"491684";"14660569";"1";"7";"1"
"491683";"14662407";"23";"13";"8"
"491683";"14660503";"1";"13";"1"
"491682";"14660636";"23";"10";"285"
"491682";"14660449";"1";"10";"1"
"491681";"14660622";"23";"10";"285"
"491681";"14660446";"1";"10";"1"
"491680";"14660652";"23";"10";"459"
"491680";"14660443";"1";"10";"1"
"491679";"14660556";"23";"10";"482"
"491679";"14660425";"1";"10";"1"
"491678";"14661247";"23";"38";"310"
"491678";"14660393";"1";"38";"1"
"491677";"14661035";"23";"7";"358"
"491677";"14660373";"1";"7";"1"
"491676";"14660526";"23";"7";"578"
"491676";"14660351";"1";"7";"1"
"491675";"14660536";"23";"7";"578"
"491675";"14660312";"1";"7";"1"
"491674";"14660516";"23";"10";"364"
"491674";"14660263";"1";"10";"1"
"491673";"14660871";"23";"7";"358"
"491673";"14660235";"1";"7";"1"
"491672";"14663839";"23";"7";"277"
"491672";"14660215";"1";"7";"1"
"491671";"14660409";"23";"10";"360"
"491671";"14660187";"1";"10";"1"
"491670";"14660562";"23";"10";"347"
"491670";"14660122";"1";"10";"1"
"491669";"14660254";"23";"7";"578"
"491669";"14660065";"1";"7";"1"
"491668";"14662352";"23";"13";"8"
"491668";"14660050";"1";"13";"1"
"491667";"14660248";"23";"7";"358"
"491667";"14660040";"1";"7";"1"
"491666";"14660212";"23";"10";"482"
"491666";"14659870";"1";"10";"1"
"491665";"14740157";"23";"7";"385"
"491665";"14660500";"23";"7";"358"
"491665";"14659838";"1";"7";"1"
"491664";"14659891";"23";"10";"482"
"491664";"14659803";"1";"10";"1"
"491663";"14660162";"23";"10";"195"
"491663";"14659793";"1";"10";"1"
"491662";"14661553";"23";"38";"153"
"491662";"14659725";"1";"38";"1"
"491661";"14659745";"23";"7";"358"
"491661";"14659655";"1";"7";"1"
"491660";"14660546";"23";"10";"195"
"491660";"14659616";"1";"10";"1"
"491659";"14659782";"23";"10";"195"
"491659";"14659540";"1";"10";"1"
"491658";"14659769";"23";"10";"195"
"491658";"14659537";"1";"10";"1"
"491657";"14659604";"23";"10";"196"
"491657";"14659497";"1";"10";"1"
"491656";"14659701";"23";"8";"597"
"491656";"14659471";"1";"8";"1"
"491655";"14659722";"23";"7";"358"
"491655";"14659457";"1";"7";"1"
"491654";"14660260";"23";"14";"588"
"491654";"14659435";"1";"14";"1"
"491653";"14659582";"23";"10";"285"
"491653";"14659397";"1";"10";"1"
"491652";"14659695";"23";"7";"358"
"491652";"14659354";"1";"7";"1"
"491651";"14664410";"23";"8";"597"
"491651";"14663870";"16";"8";"1"
"491651";"14663658";"23";"14";"1"
"491651";"14663657";"16";"14";"371"
"491651";"14660798";"23";"6";"371"
"491651";"14660141";"23";"6";"1"
"491651";"14660140";"16";"6";"588"
"491651";"14659351";"23";"14";"588"
"491651";"14659322";"1";"14";"1"
"491650";"14659589";"23";"10";"347"
"491650";"14659282";"1";"10";"1"
"491649";"14659454";"23";"10";"375"
"491649";"14659279";"1";"10";"1"
"491648";"14659341";"23";"10";"375"
"491648";"14659241";"1";"10";"1"
"491647";"14659428";"23";"10";"375"
"491647";"14659238";"1";"10";"1"
"491646";"14659208";"23";"5";"49"
"491646";"14659191";"1";"5";"1"
"491645";"14659672";"23";"7";"358"
"491645";"14659181";"1";"7";"1"
"491644";"14660947";"23";"30";"234"
"491644";"14659156";"1";"30";"1"
"491643";"14664070";"23";"12";"36"
"491643";"14659151";"1";"12";"1"
"491642";"14659652";"23";"7";"358"
"491642";"14659110";"1";"7";"1"
"491641";"14659638";"23";"7";"358"
"491641";"14659092";"1";"7";"1"
"491640";"14660763";"23";"10";"300"
"491640";"14659058";"1";"10";"1"
"491639";"14659610";"23";"7";"358"
"491639";"14659048";"1";"7";"1"
"491638";"14659448";"23";"7";"358"
"491638";"14659036";"1";"7";"1"
"491637";"14659394";"23";"7";"358"
"491637";"14659010";"1";"7";"1"
"491636";"14659518";"23";"15";"149"
"491636";"14658963";"1";"15";"1"
"491635";"14659144";"23";"41";"391"
"491635";"14658952";"1";"41";"1"
"491634";"14659384";"23";"7";"358"
"491634";"14658936";"1";"7";"1"
"491633";"14660418";"23";"10";"195"
"491633";"14658906";"1";"10";"1"
"491632";"14659367";"23";"7";"358"
"491632";"14658895";"1";"7";"1"
"491631";"14658862";"23";"7";"578"
"491631";"14658815";"1";"7";"1"
"491630";"14659856";"23";"38";"26"
"491630";"14658762";"1";"38";"1"
"491629";"14658888";"23";"7";"468"
"491629";"14658735";"1";"7";"1"
"491628";"14658878";"23";"7";"468"
"491628";"14658682";"1";"7";"1"
"491627";"14660726";"23";"10";"300"
"491627";"14658679";"1";"10";"1"
"491626";"14658714";"23";"10";"195"
"491626";"14658640";"1";"10";"1"
"491625";"14658868";"23";"7";"468"
"491625";"14658630";"1";"7";"1"
"491624";"14659490";"23";"10";"482"
"491624";"14658555";"1";"10";"1"
"491623";"14658852";"23";"7";"468"
"491623";"14658550";"1";"7";"1"
"491622";"14658842";"23";"7";"468"
"491622";"14658540";"1";"7";"1"
"491621";"14659335";"23";"45";"207"
"491621";"14658534";"1";"45";"1"
"491620";"14660701";"23";"10";"300"
"491620";"14658495";"1";"10";"1"
"491619";"14658488";"23";"7";"468"
"491619";"14658440";"1";"7";"1"
"491618";"14658530";"23";"7";"468"
"491618";"14658361";"1";"7";"1"
"491617";"14658594";"23";"7";"468"
"491617";"14658311";"1";"7";"1"
"491616";"14658606";"23";"40";"126"
"491616";"14658290";"1";"40";"1"
"491615";"14658475";"23";"7";"468"
"491615";"14658222";"1";"7";"1"
"491614";"14658245";"23";"7";"578"
"491614";"14658155";"1";"7";"1"
"491613";"14658058";"1";"7";"1"
"491612";"14684199";"23";"6";"133"
"491612";"14684174";"23";"6";"1"
"491612";"14684173";"16";"6";"247"
"491612";"14684164";"23";"14";"247"
"491612";"14682442";"23";"14";"528"
"491612";"14679731";"16";"14";"1"
"491612";"14668755";"16";"6";"1"
"491612";"14666430";"16";"14";"1"
"491612";"14658038";"1";"6";"1"
"491611";"14658083";"23";"46";"363"
"491611";"14658016";"1";"46";"1"
"491610";"14658070";"23";"10";"482"
"491610";"14657988";"1";"10";"1"
"491609";"14658179";"23";"7";"578"
"491609";"14657985";"1";"7";"1"
"491608";"14658286";"23";"30";"402"
"491608";"14657948";"1";"30";"1"
"491607";"14658273";"23";"10";"300"
"491607";"14657925";"1";"10";"1"
"491606";"14658169";"23";"7";"578"
"491606";"14657892";"1";"7";"1"
"491605";"14658219";"23";"7";"578"
"491605";"14657889";"1";"7";"1"
"491604";"14658516";"23";"7";"468"
"491604";"14657846";"1";"7";"1"
"491603";"14657976";"23";"10";"195"
"491603";"14657828";"1";"10";"1"
"491602";"14658388";"23";"7";"578"
"491602";"14657811";"1";"7";"1"
"491601";"14658410";"23";"7";"578"
"491601";"14657754";"1";"7";"1"
"491600";"14657804";"23";"11";"603"
"491600";"14657751";"1";"11";"1"
"491599";"14658055";"23";"39";"360"
"491599";"14657748";"1";"39";"1"
"491598";"14661381";"23";"6";"133"
"491598";"14657734";"1";"6";"1"
"491597";"14658049";"23";"39";"360"
"491597";"14657721";"1";"39";"1"
"491596";"14658349";"23";"7";"468"
"491596";"14657473";"1";"7";"1"
"491595";"14658235";"23";"10";"300"
"491595";"14657468";"1";"10";"1"
"491594";"14660168";"23";"7";"277"
"491594";"14657459";"1";"7";"1"
"491593";"14657745";"23";"7";"358"
"491593";"14657410";"1";"7";"1"
"491592";"14658189";"23";"10";"300"
"491592";"14657407";"1";"10";"1"
"491591";"14657824";"23";"15";"494"
"491591";"14657358";"1";"15";"1"
"491590";"14657791";"23";"8";"471"
"491590";"14657321";"1";"8";"1"
"491589";"14658112";"23";"46";"469"
"491589";"14657318";"1";"46";"1"
"491588";"14657389";"23";"7";"358"
"491588";"14657296";"1";"7";"1"
"491587";"14657711";"23";"11";"603"
"491587";"14657249";"1";"11";"1"
"491586";"14657309";"23";"14";"606"
"491586";"14657246";"1";"14";"1"
"491585";"14657921";"23";"7";"578"
"491585";"14657225";"1";"7";"1"
"491584";"14657380";"23";"7";"358"
"491584";"14657197";"1";"7";"1"
"491583";"14663821";"23";"7";"277"
"491583";"14657146";"1";"7";"1"
"491582";"14657694";"23";"7";"468"
"491582";"14657143";"1";"7";"1"
"491581";"14657785";"23";"7";"358"
"491581";"14657123";"1";"7";"1"
"491580";"14657136";"23";"10";"195"
"491580";"14657052";"1";"10";"1"
"491579";"14657079";"23";"6";"371"
"491579";"14657044";"1";"6";"1"
"491578";"14659130";"23";"13";"8"
"491578";"14657033";"1";"13";"1"
"491577";"14659138";"23";"30";"245"
"491577";"14657008";"1";"30";"1"
"491576";"14657351";"23";"6";"6"
"491576";"14657288";"16";"6";"1"
"491576";"14657105";"16";"14";"1"
"491576";"14656980";"1";"6";"1"
"491575";"14657271";"23";"14";"606"
"491575";"14657093";"23";"14";"1"
"491575";"14657092";"16";"14";"6"
"491575";"14657089";"23";"6";"6"
"491575";"14656977";"1";"6";"1"
"491574";"14657684";"23";"7";"468"
"491574";"14656956";"1";"7";"1"
"491573";"14658676";"23";"10";"195"
"491573";"14656920";"1";"10";"1"
"491572";"14657674";"23";"7";"468"
"491572";"14656872";"1";"7";"1"
"491571";"14657452";"23";"7";"468"
"491571";"14656830";"1";"7";"1"
"491570";"14657438";"23";"7";"468"
"491570";"14656769";"1";"7";"1"
"491569";"14666339";"23";"13";"515"
"491569";"14659124";"23";"13";"8"
"491569";"14656721";"1";"13";"1"
"491568";"14656827";"23";"10";"364"
"491568";"14656688";"1";"10";"1"
"491567";"14656681";"23";"7";"468"
"491567";"14656632";"1";"7";"1"
"491566";"14656869";"23";"10";"459"
"491566";"14656591";"1";"10";"1"
"491565";"14656661";"23";"7";"468"
"491565";"14656588";"1";"7";"1"
"491564";"14656808";"23";"44";"147"
"491564";"14656571";"1";"44";"1"
"491563";"14656714";"23";"7";"468"
"491563";"14656540";"1";"7";"1"
"491562";"14656564";"23";"7";"468"
"491562";"14656500";"1";"7";"1"
"491561";"14656649";"23";"10";"375"
"491561";"14656434";"1";"10";"1"
"491560";"14656467";"23";"40";"126"
"491560";"14656424";"1";"40";"1"
"491559";"14656525";"23";"6";"371"
"491559";"14656407";"1";"6";"1"
"491558";"14656788";"23";"39";"416"
"491558";"14656399";"1";"39";"1"
"491557";"14656455";"23";"10";"196"
"491557";"14656374";"1";"10";"1"
"491556";"14656473";"23";"7";"468"
"491556";"14656371";"1";"7";"1"
"491555";"14656515";"23";"7";"468"
"491555";"14656314";"1";"7";"1"
"491554";"14656493";"23";"7";"468"
"491554";"14656311";"1";"7";"1"
"491553";"14658035";"23";"12";"28"
"491553";"14656276";"1";"12";"1"
"491552";"14661928";"23";"22";"57"
"491552";"14657715";"23";"22";"1"
"491552";"14657714";"16";"22";"247"
"491552";"14657180";"23";"14";"247"
"491552";"14656266";"1";"14";"1"
"491551";"14656352";"23";"46";"363"
"491551";"14656232";"1";"46";"1"
"491550";"14656358";"23";"7";"468"
"491550";"14656229";"1";"7";"1"
"491549";"14656334";"23";"10";"196"
"491549";"14656226";"1";"10";"1"
"491548";"14656368";"23";"30";"535"
"491548";"14656154";"1";"30";"1"
"491547";"14656206";"23";"10";"375"
"491547";"14656121";"1";"10";"1"
"491546";"14656284";"23";"10";"300"
"491546";"14656118";"1";"10";"1"
"491545";"14656531";"23";"7";"468"
"491545";"14656035";"1";"7";"1"
"491544";"14656052";"23";"12";"28"
"491544";"14656017";"1";"12";"1"
"491543";"14656193";"23";"10";"195"
"491543";"14655974";"1";"10";"1"
"491542";"14656547";"23";"7";"468"
"491542";"14655969";"1";"7";"1"
"491541";"14656104";"23";"10";"459"
"491541";"14655942";"1";"10";"1"
"491540";"14660156";"23";"8";"597"
"491540";"14660082";"23";"8";"1"
"491540";"14660081";"16";"8";"8"
"491540";"14659105";"23";"13";"8"
"491540";"14656996";"23";"13";"1"
"491540";"14656995";"16";"13";"275"
"491540";"14656766";"23";"7";"275"
"491540";"14655928";"1";"7";"1"
"491539";"14656290";"23";"7";"385"
"491539";"14655918";"1";"7";"1"
"491538";"14656581";"23";"7";"468"
"491538";"14655845";"1";"7";"1"
"491537";"14656308";"23";"10";"196"
"491537";"14655693";"1";"10";"1"
"491536";"14656619";"23";"7";"468"
"491536";"14655612";"1";"7";"1"
"491535";"14655595";"23";"10";"300"
"491535";"14655481";"1";"10";"1"
"491534";"14655515";"23";"39";"360"
"491534";"14655469";"1";"39";"1"
"491533";"14656731";"23";"7";"468"
"491533";"14655234";"1";"7";"1"
"491532";"14655506";"23";"8";"597"
"491532";"14655098";"1";"8";"1"
"491531";"14655477";"23";"8";"471"
"491531";"14655174";"23";"8";"597"
"491531";"14655002";"1";"8";"1"
"491530";"14655679";"23";"7";"275"
"491530";"14654974";"1";"7";"1"
"491529";"14655794";"23";"14";"606"
"491529";"14654832";"1";"14";"1"
"491528";"14655738";"23";"10";"375"
"491528";"14654791";"1";"10";"1"
"491527";"14655744";"23";"14";"606"
"491527";"14654716";"1";"14";"1"
"491526";"14656746";"23";"7";"468"
"491526";"14654665";"1";"7";"1"
"491525";"14656182";"23";"10";"196"
"491525";"14654643";"1";"10";"1"
"491524";"14658422";"23";"12";"28"
"491524";"14654608";"1";"12";"1"
"491523";"14656756";"23";"7";"468"
"491523";"14654578";"1";"7";"1"
"491522";"14654569";"23";"7";"468"
"491522";"14654545";"1";"7";"1"
"491521";"14658791";"23";"6";"6"
"491521";"14658621";"23";"6";"1"
"491521";"14658620";"16";"6";"247"
"491521";"14658613";"23";"14";"247"
"491521";"14658455";"23";"14";"1"
"491521";"14658454";"16";"14";"6"
"491521";"14658394";"23";"6";"6"
"491521";"14654533";"1";"6";"1"
"491520";"14654678";"23";"7";"468"
"491520";"14654331";"1";"7";"1"
"491519";"14655314";"23";"10";"482"
"491519";"14654264";"1";"10";"1"
"491518";"14655125";"23";"10";"482"
"491518";"14654228";"1";"10";"1"
"491517";"14656671";"23";"7";"468"
"491517";"14654201";"1";"7";"1"
"491516";"14656629";"23";"7";"468"
"491516";"14654181";"1";"7";"1"
"491515";"14657190";"23";"7";"468"
"491515";"14654135";"1";"7";"1"
"491514";"14654158";"23";"7";"358"
"491514";"14654119";"1";"7";"1"
"491513";"14654168";"23";"7";"358"
"491513";"14654069";"1";"7";"1"
"491512";"14654148";"23";"10";"285"
"491512";"14654051";"1";"10";"1"
"491511";"14655711";"23";"10";"375"
"491511";"14654027";"1";"10";"1"
"491510";"14664154";"23";"6";"568"
"491510";"14660709";"23";"6";"1"
"491510";"14660708";"16";"6";"8"
"491510";"14655148";"23";"13";"8"
"491510";"14654020";"1";"13";"1"
"491509";"14654178";"23";"7";"358"
"491509";"14654010";"1";"7";"1"
"491508";"14654100";"23";"7";"358"
"491508";"14654000";"1";"7";"1"
"491507";"14654082";"23";"7";"358"
"491507";"14653991";"1";"7";"1"
"491505";"14656655";"23";"6";"133"
"491505";"14653942";"1";"6";"1"
"491504";"14657882";"23";"9";"49"
"491504";"14653939";"1";"9";"1"
"491503";"14654110";"23";"8";"597"
"491503";"14653936";"1";"8";"1"
"491502";"14654640";"23";"7";"275"
"491502";"14653933";"1";"7";"1"
"491501";"14665356";"23";"13";"515"
"491501";"14655164";"23";"13";"8"
"491501";"14653930";"1";"13";"1"
"491500";"14657915";"23";"5";"49"
"491500";"14653927";"1";"5";"1"
"491499";"14654198";"23";"7";"358"
"491499";"14653914";"1";"7";"1"
"491498";"14654116";"23";"7";"358"
"491498";"14653904";"1";"7";"1"
"491497";"14663811";"23";"7";"277"
"491497";"14653894";"1";"7";"1"
"491496";"14654253";"23";"7";"358"
"491496";"14653878";"1";"7";"1"
"491495";"14663801";"23";"7";"277"
"491495";"14653868";"1";"7";"1"
"491494";"14654635";"23";"7";"468"
"491494";"14653858";"1";"7";"1"
"491493";"14654285";"23";"7";"358"
"491493";"14653848";"1";"7";"1"
"491492";"14654295";"23";"7";"358"
"491492";"14653838";"1";"7";"1"
"491491";"14654305";"23";"7";"358"
"491491";"14653828";"1";"7";"1"
"491490";"14654315";"23";"7";"358"
"491490";"14653818";"1";"7";"1"
"491489";"14654328";"23";"7";"358"
"491489";"14653808";"1";"7";"1"
"491488";"14654575";"23";"7";"358"
"491488";"14653798";"1";"7";"1"
"491487";"14654595";"23";"7";"358"
"491487";"14653788";"1";"7";"1"
"491486";"14654865";"23";"7";"385"
"491486";"14653778";"1";"7";"1"
"491485";"14654558";"23";"7";"358"
"491485";"14653768";"1";"7";"1"
"491484";"14654605";"23";"7";"358"
"491484";"14653758";"1";"7";"1"
"491483";"14654620";"23";"7";"358"
"491483";"14653748";"1";"7";"1"
"491482";"14654220";"23";"45";"207"
"491482";"14653742";"1";"45";"1"
"491481";"14653891";"23";"14";"528"
"491481";"14653725";"1";"14";"1"
"491480";"14654684";"23";"7";"358"
"491480";"14653722";"1";"7";"1"
"491479";"14655025";"23";"43";"305"
"491479";"14653715";"1";"43";"1"
"491478";"14654694";"23";"7";"358"
"491478";"14653705";"1";"7";"1"
"491477";"14654713";"23";"7";"358"
"491477";"14653688";"1";"7";"1"
"491476";"14654733";"23";"7";"358"
"491476";"14653685";"1";"7";"1"
"491475";"14654782";"23";"7";"358"
"491475";"14653650";"1";"7";"1"
"491474";"14654743";"23";"7";"358"
"491474";"14653647";"1";"7";"1"
"491473";"14654753";"23";"7";"358"
"491473";"14653644";"1";"7";"1"
"491472";"14654819";"23";"7";"358"
"491472";"14653641";"1";"7";"1"
"491471";"14654829";"23";"7";"358"
"491471";"14653613";"1";"7";"1"
"491470";"14654859";"23";"7";"358"
"491470";"14653610";"1";"7";"1"
"491469";"14654895";"23";"7";"358"
"491469";"14653607";"1";"7";"1"
"491468";"14654929";"23";"7";"358"
"491468";"14653597";"1";"7";"1"
"491467";"14654965";"23";"7";"358"
"491467";"14653587";"1";"7";"1"
"491466";"14655095";"23";"7";"358"
"491466";"14653556";"1";"7";"1"
"491465";"14654849";"23";"7";"578"
"491465";"14653553";"1";"7";"1"
"491464";"14655083";"23";"7";"358"
"491464";"14653550";"1";"7";"1"
"491463";"14655045";"23";"7";"358"
"491463";"14653547";"1";"7";"1"
"491462";"14655119";"23";"7";"358"
"491462";"14653523";"1";"7";"1"
"491461";"14655135";"23";"7";"358"
"491461";"14653520";"1";"7";"1"
"491460";"14654871";"23";"7";"578"
"491460";"14653517";"1";"7";"1"
"491459";"14654905";"23";"7";"578"
"491459";"14653486";"1";"7";"1"
"491458";"14655154";"23";"7";"358"
"491458";"14653483";"1";"7";"1"
"491457";"14655035";"23";"7";"578"
"491457";"14653480";"1";"7";"1"
"491456";"14654889";"23";"7";"578"
"491456";"14653477";"1";"7";"1"
"491455";"14654945";"23";"7";"578"
"491455";"14653460";"1";"7";"1"
"491454";"14655190";"23";"7";"358"
"491454";"14653457";"1";"7";"1"
"491453";"14655231";"23";"7";"358"
"491453";"14653440";"1";"7";"1"
"491452";"14655206";"23";"7";"358"
"491452";"14653437";"1";"7";"1"
"491451";"14655257";"23";"7";"358"
"491451";"14653420";"1";"7";"1"
"491450";"14654971";"23";"7";"578"
"491450";"14653417";"1";"7";"1"
"491449";"14655055";"23";"7";"578"
"491449";"14653351";"1";"7";"1"
"491448";"14654991";"23";"7";"578"
"491448";"14653348";"1";"7";"1"
"491447";"14655298";"23";"7";"358"
"491447";"14653345";"1";"7";"1"
"491446";"14654935";"23";"7";"578"
"491446";"14653342";"1";"7";"1"
"491445";"14655267";"23";"7";"358"
"491445";"14653339";"1";"7";"1"
"491444";"14655285";"23";"7";"358"
"491444";"14653336";"1";"7";"1"
"491443";"14654915";"23";"7";"578"
"491443";"14653333";"1";"7";"1"
"491442";"14655308";"23";"7";"358"
"491442";"14653330";"1";"7";"1"
"491441";"14655019";"23";"7";"578"
"491441";"14653327";"1";"7";"1"
"491440";"14655673";"23";"7";"358"
"491440";"14653275";"1";"7";"1"
"491439";"14655824";"23";"7";"358"
"491439";"14653272";"1";"7";"1"
"491438";"14655069";"23";"7";"578"
"491438";"14653269";"1";"7";"1"
"491437";"14655541";"23";"7";"358"
"491437";"14653266";"1";"7";"1"
"491436";"14655634";"23";"7";"358"
"491436";"14653263";"1";"7";"1"
"491435";"14655247";"23";"7";"578"
"491435";"14653260";"1";"7";"1"
"491434";"14655878";"23";"7";"358"
"491434";"14653257";"1";"7";"1"
"491433";"14655432";"23";"7";"578"
"491433";"14653191";"1";"7";"1"
"491432";"14655342";"23";"7";"578"
"491432";"14653188";"1";"7";"1"
"491431";"14655898";"23";"7";"358"
"491431";"14653185";"1";"7";"1"
"491430";"14655911";"23";"7";"358"
"491430";"14653182";"1";"7";"1"
"491429";"14655884";"23";"7";"578"
"491429";"14653179";"1";"7";"1"
"491428";"14655328";"23";"7";"578"
"491428";"14653176";"1";"7";"1"
"491427";"14655372";"23";"7";"578"
"491427";"14653173";"1";"7";"1"
"491426";"14655352";"23";"7";"578"
"491426";"14653170";"1";"7";"1"
"491425";"14655442";"23";"7";"578"
"491425";"14653167";"1";"7";"1"
"491424";"14655412";"23";"7";"578"
"491424";"14653091";"1";"7";"1"
"491423";"14655963";"23";"7";"358"
"491423";"14653088";"1";"7";"1"
"491422";"14655382";"23";"7";"578"
"491422";"14653085";"1";"7";"1"
"491421";"14655521";"23";"7";"578"
"491421";"14653082";"1";"7";"1"
"491420";"14655585";"23";"7";"578"
"491420";"14653079";"1";"7";"1"
"491419";"14655402";"23";"7";"578"
"491419";"14653076";"1";"7";"1"
"491418";"14660106";"23";"38";"26"
"491418";"14653073";"1";"38";"1"
"491417";"14655422";"23";"7";"578"
"491417";"14653070";"1";"7";"1"
"491416";"14655392";"23";"7";"578"
"491416";"14653067";"1";"7";"1"
"491415";"14655645";"23";"7";"578"
"491415";"14653064";"1";"7";"1"
"491414";"14655663";"23";"7";"578"
"491414";"14652991";"1";"7";"1"
"491413";"14655452";"23";"7";"578"
"491413";"14652988";"1";"7";"1"
"491412";"14655531";"23";"7";"578"
"491412";"14652985";"1";"7";"1"
"491411";"14655818";"23";"7";"578"
"491411";"14652982";"1";"7";"1"
"491410";"14655764";"23";"7";"578"
"491410";"14652979";"1";"7";"1"
"491409";"14655625";"23";"7";"578"
"491409";"14652976";"1";"7";"1"
"491408";"14655547";"23";"7";"578"
"491408";"14652973";"1";"7";"1"
"491407";"14655567";"23";"7";"578"
"491407";"14652970";"1";"7";"1"
"491406";"14655462";"23";"7";"578"
"491406";"14652967";"1";"7";"1"
"491405";"14655557";"23";"7";"578"
"491405";"14652964";"1";"7";"1"
"491404";"14655601";"23";"7";"578"
"491404";"14652919";"1";"7";"1"
"491403";"14655834";"23";"7";"578"
"491403";"14652916";"1";"7";"1"
"491402";"14655754";"23";"7";"578"
"491402";"14652913";"1";"7";"1"
"491401";"14655774";"23";"7";"578"
"491401";"14652910";"1";"7";"1"
"491400";"14655868";"23";"7";"578"
"491400";"14652907";"1";"7";"1"
"491399";"14655804";"23";"7";"578"
"491399";"14652904";"1";"7";"1"
"491398";"14655858";"23";"7";"578"
"491398";"14652894";"1";"7";"1"
"491397";"14656011";"23";"7";"358"
"491397";"14652877";"1";"7";"1"
"491396";"14656029";"23";"7";"358"
"491396";"14652874";"1";"7";"1"
"491395";"14654214";"23";"45";"207"
"491395";"14652858";"1";"45";"1"
"491394";"14654959";"23";"14";"478"
"491394";"14652848";"1";"14";"1"
"491393";"14654048";"23";"14";"606"
"491393";"14652838";"1";"14";"1"
"491392";"14663853";"23";"7";"277"
"491392";"14652653";"1";"7";"1"
"491391";"14661156";"23";"7";"275"
"491391";"14652650";"1";"7";"1"
"491390";"14656058";"23";"7";"358"
"491390";"14652640";"1";"7";"1"
"491389";"14656782";"23";"7";"468"
"491389";"14652607";"1";"7";"1"
"491388";"14655784";"23";"7";"578"
"491388";"14652597";"1";"7";"1"
"491387";"14656814";"23";"7";"468"
"491387";"14652584";"1";"7";"1"
"491386";"14652577";"23";"8";"13"
"491386";"14652560";"1";"8";"1"
"491385";"14740639";"23";"7";"385"
"491385";"14657871";"23";"7";"358"
"491385";"14652550";"1";"7";"1"
"491384";"14656843";"23";"7";"468"
"491384";"14652537";"1";"7";"1"
"491383";"14660100";"23";"38";"26"
"491383";"14652506";"1";"38";"1"
"491382";"14656074";"23";"7";"578"
"491382";"14652494";"1";"7";"1"
"491381";"14656094";"23";"7";"578"
"491381";"14652476";"1";"7";"1"
"491380";"14656064";"23";"7";"578"
"491380";"14652450";"1";"7";"1"
"491379";"14654087";"23";"10";"347"
"491379";"14652432";"1";"10";"1"
"491378";"14652463";"23";"7";"385"
"491378";"14652391";"1";"7";"1"
"491377";"14656798";"23";"7";"468"
"491377";"14652375";"1";"7";"1"
"491376";"14652473";"23";"26";"207"
"491376";"14652349";"1";"26";"401"
"491375";"14652522";"23";"15";"127"
"491375";"14652346";"1";"15";"401"
"491374";"14656853";"23";"7";"468"
"491374";"14652301";"1";"7";"1"
"491373";"14652388";"23";"10";"482"
"491373";"14652280";"1";"10";"1"
"491372";"14652423";"23";"10";"196"
"491372";"14652238";"1";"10";"1"
"491371";"14652314";"23";"7";"468"
